outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
case,DEC 2021,202151,all_ages_adj,Pfizer,"375,307","80,375,901","631,409","65,251,903.55",466.9397112,967.648399,2.072319779,477.5744243,"1,082.256988",2.266153574,0
case,DEC 2021,202151,all_ages_adj,all_types,"603,160","142,712,094.3","631,409","65,251,903.55",422.6411245,967.648399,2.289527315,444.9153141,"1,082.256988",2.432501095,0
case,DEC 2021,202152,5-11,all_types,"15,135","2,606,081","139,245","16,168,351",580.7570831,861.2195517,1.48292561,,,,0
case,DEC 2021,202152,12-17,all_types,"83,788","9,497,642","98,616","7,523,221",882.1979182,"1,310.821522",1.485858779,,,,0
case,DEC 2021,202152,18-29,all_types,"313,845","22,170,620","368,790","14,095,499","1,415.589641","2,616.367111",1.848252513,,,,0
case,DEC 2021,202152,30-49,all_types,"512,479","41,522,634","456,274","15,177,609","1,234.216018","3,006.231087",2.435741428,,,,1
case,DEC 2021,202152,50-64,all_types,"302,211","34,826,945","188,143","7,522,672",867.7505305,"2,501.012938",2.88217967,,,,1
case,DEC 2021,202152,65-79,all_types,"120,816","25,813,009.4","64,694","2,457,302.9",468.0430636,"2,632.72387",5.624960767,,,,1
case,DEC 2021,202152,80+,all_types,"29,458","7,532,809.45","16,094","1,173,391.65",391.0625935,"1,371.579557",3.507314635,,,,1
case,DEC 2021,202152,all_ages_adj,Janssen,"99,250","11,191,649","1,331,856","64,081,331.55",886.8219509,"2,078.383779",2.343631409,782.6612976,"2,370.41253",3.028656888,0
case,DEC 2021,202152,all_ages_adj,Moderna,"435,524","51,312,244","1,331,856","64,118,046.55",848.7720786,"2,077.193663",2.447292643,913.7694892,"2,368.819657",2.592360201,0
case,DEC 2021,202152,all_ages_adj,Pfizer,"842,050","81,389,038","1,331,856","64,118,046.55","1,034.598787","2,077.193663",2.007728686,"1,056.571342","2,368.819657",2.24198742,0
case,DEC 2021,202152,all_ages_adj,all_types,"1,377,732","143,969,740.9","1,331,856","64,118,046.55",956.9594221,"2,077.193663",2.170618331,995.0517874,"2,368.819657",2.380599368,0
case,JAN 2022,202201,5-11,all_types,"34,885","2,945,767","272,183","15,833,451","1,184.241659","1,719.037751",1.451593716,,,,0
case,JAN 2022,202201,12-17,all_types,"162,031","9,566,892","178,248","7,411,678","1,693.66394","2,404.961468",1.419975599,,,,0
case,JAN 2022,202201,18-29,all_types,"433,702","22,299,566","475,569","13,850,877","1,944.889869","3,433.493778",1.765392392,,,,0
case,JAN 2022,202201,30-49,all_types,"678,347","41,699,622","589,508","14,883,988","1,626.746161","3,960.685805",2.434728847,,,,1
case,JAN 2022,202201,50-64,all_types,"408,166","34,934,723","259,018","7,371,394.4","1,168.367644","3,513.826366",3.007466344,,,,1
case,JAN 2022,202201,65-79,all_types,"166,317","25,858,388.4","90,720","2,421,130.9",643.1839349,"3,747.0093",5.82571967,,,,1
case,JAN 2022,202201,80+,all_types,"42,997","7,545,147.45","25,399","1,160,925.65",569.8629521,"2,187.823139",3.839209289,,,,1
case,JAN 2022,202201,all_ages_adj,Janssen,"136,894","11,239,416","1,890,645","62,905,609.95","1,217.981432","3,005.526854",2.467629452,"1,163.430081","3,324.247711",2.8572819,0
case,JAN 2022,202201,all_ages_adj,Moderna,"597,637","51,481,968","1,890,645","62,933,444.95","1,160.866655","3,004.197532",2.587892001,"1,248.672398","3,322.325555",2.660686309,0
case,JAN 2022,202201,all_ages_adj,Pfizer,"1,190,253","82,053,126","1,890,645","62,933,444.95","1,450.588244","3,004.197532",2.071020183,"1,496.801394","3,322.325555",2.219616824,0
case,JAN 2022,202201,all_ages_adj,all_types,"1,926,445","144,850,105.9","1,890,645","62,933,444.95","1,329.957606","3,004.197532",2.258867139,"1,428.873138","3,322.325555",2.325136828,0
case,JAN 2022,202202,5-11,all_types,"41,167","3,234,388","289,922","15,503,253","1,272.79102","1,870.072042",1.469268728,,,,0
case,JAN 2022,202202,12-17,all_types,"159,197","9,631,721","198,150","7,287,661","1,652.84065","2,718.979382",1.645034191,,,,0
case,JAN 2022,202202,18-29,all_types,"305,567","22,413,927","364,436","13,585,997","1,363.290779","2,682.438396",1.967620142,,,,0
case,JAN 2022,202202,30-49,all_types,"548,332","41,852,936","495,716","14,570,118","1,310.139867","3,402.278554",2.596881936,,,,1
case,JAN 2022,202202,50-64,all_types,"339,494","35,022,916","227,551","7,230,729.4",969.3481833,"3,146.99925",3.246510701,,,,1
case,JAN 2022,202202,65-79,all_types,"152,990","25,891,953.4","85,160","2,390,287.9",590.8785546,"3,562.750746",6.029582084,,,,1
case,JAN 2022,202202,80+,all_types,"41,653","7,553,630.45","25,264","1,149,505.65",551.4302067,"2,197.814339",3.985661852,,,,1
case,JAN 2022,202202,all_ages_adj,Janssen,"112,904","11,275,443","1,686,199","61,686,712.95","1,001.326511","2,733.488168",2.72986697,916.1723978,"2,980.228171",3.252911982,0
case,JAN 2022,202202,all_ages_adj,Moderna,"493,824","51,614,797","1,686,199","61,717,551.95",956.7488951,"2,732.1223",2.855631519,"1,100.25547","2,978.190164",2.706816959,0
case,JAN 2022,202202,all_ages_adj,Pfizer,"979,977","82,636,591","1,686,199","61,717,551.95","1,185.887496","2,732.1223",2.303862979,"1,230.23465","2,978.190164",2.420830989,0
case,JAN 2022,202202,all_ages_adj,all_types,"1,588,400","145,601,471.9","1,686,199","61,717,551.95","1,090.923038","2,732.1223",2.504413424,"1,192.854657","2,978.190164",2.496691569,0
case,JAN 2022,202203,5-11,all_types,"38,028","3,547,338","216,518","15,223,224","1,072.015128","1,422.287421",1.326741931,,,,0
case,JAN 2022,202203,12-17,all_types,"109,853","9,713,067","139,468","7,167,533","1,130.981594","1,945.829897",1.720478836,,,,0
case,JAN 2022,202203,18-29,all_types,"210,664","22,538,797","256,722","13,371,659",934.6727778,"1,919.896402",2.054084004,,,,1
case,JAN 2022,202203,30-49,all_types,"418,633","42,019,598","374,331","14,327,813",996.2803547,"2,612.61785",2.622372145,,,,1
case,JAN 2022,202203,50-64,all_types,"255,678","35,114,489","174,657","7,131,121.4",728.1267855,"2,449.222082",3.363730233,,,,1
case,JAN 2022,202203,65-79,all_types,"126,775","25,926,929.4","70,729","2,366,578.8",488.9703599,"2,988.660255",6.112150143,,,,1
case,JAN 2022,202203,80+,all_types,"36,267","7,562,054.45","21,741","1,140,661.7",479.5918919,"1,905.998948",3.974210115,,,,1
case,JAN 2022,202203,all_ages_adj,Janssen,"86,197","11,315,161","1,254,166","60,699,204.75",761.7832393,"2,066.198404",2.712318016,661.1328237,"2,287.973315",3.460686315,0
case,JAN 2022,202203,all_ages_adj,Moderna,"383,762","51,766,983","1,254,166","60,728,590.9",741.3257983,"2,065.198585",2.785817774,873.0393966,"2,286.587156",2.619111079,0
case,JAN 2022,202203,all_ages_adj,Pfizer,"724,446","83,266,325","1,254,166","60,728,590.9",870.034795,"2,065.198585",2.373696543,910.5042311,"2,286.587156",2.511341603,0
case,JAN 2022,202203,all_ages_adj,all_types,"1,195,898","146,422,272.9","1,254,166","60,728,590.9",816.7459613,"2,065.198585",2.528569081,894.0583623,"2,286.587156",2.557536792,0
case,JAN 2022,202204,5-11,all_types,"27,096","3,871,287","133,936","15,009,584",699.9222739,892.3365231,1.274908024,,,,0
case,JAN 2022,202204,12-17,all_types,"60,152","9,807,425","80,402","7,073,095",613.3312261,"1,136.730102",1.853370664,,,,0
case,JAN 2022,202204,18-29,all_types,"125,052","22,667,394","162,370","13,188,665",551.6822975,"1,231.132946",2.2315977,,,,1
case,JAN 2022,202204,30-49,all_types,"255,034","42,190,089","238,947","14,124,357",604.4879403,"1,691.737188",2.798628518,,,,1
case,JAN 2022,202204,50-64,all_types,"164,849","35,206,413","121,529","7,047,737.4",468.235716,"1,724.369015",3.682694327,,,,1
case,JAN 2022,202204,65-79,all_types,"92,255","25,961,666.4","54,855","2,344,818.8",355.3508414,"2,339.413178",6.583390005,,,,1
case,JAN 2022,202204,80+,all_types,"27,461","7,570,617.45","17,542","1,133,002.7",362.731312,"1,548.275216",4.268380382,,,,1
case,JAN 2022,202204,all_ages_adj,Janssen,"54,566","11,358,980","809,581","59,893,915.75",480.3776395,"1,351.691553",2.813810306,521.4732926,"1,538.592084",2.950471492,0
case,JAN 2022,202204,all_ages_adj,Moderna,"247,277","51,916,231","809,581","59,921,259.9",476.2999841,"1,351.074729",2.836604607,523.8434993,"1,537.960384",2.935915756,0
case,JAN 2022,202204,all_ages_adj,Pfizer,"448,997","83,926,684","809,581","59,921,259.9",534.98718,"1,351.074729",2.525433842,559.2020379,"1,537.960384",2.750276786,0
case,JAN 2022,202204,all_ages_adj,all_types,"751,899","147,274,891.9","809,581","59,921,259.9",510.5411999,"1,351.074729",2.646357884,551.2274463,"1,537.960384",2.790064961,0
case,FEB 2022,202205,5-11,all_types,"16,375","4,131,327","69,427","14,861,045",396.3617501,467.1744147,1.178656655,,,,0
case,FEB 2022,202205,12-17,all_types,"30,148","9,894,049","40,524","7,003,421",304.7084161,578.6315002,1.898967897,,,,0
case,FEB 2022,202205,18-29,all_types,"65,918","22,780,621","85,323","13,046,449",289.3599784,653.9940485,2.260139955,,,,1
case,FEB 2022,202205,30-49,all_types,"136,070","42,336,289","126,496","13,968,146",321.4027569,905.6033635,2.817658978,,,,1
case,FEB 2022,202205,50-64,all_types,"90,741","35,283,033","68,353","6,988,939.05",257.1802713,978.0168279,3.802845463,,,,1
case,FEB 2022,202205,65-79,all_types,"56,863","25,989,527.4","34,030","2,329,972.8",218.7919739,"1,460.532071",6.675437154,,,,1
case,FEB 2022,202205,80+,all_types,"18,557","7,577,680.45","11,699","1,127,657.7",244.8902421,"1,037.460215",4.236429374,,,,1
case,FEB 2022,202205,all_ages_adj,Janssen,"29,927","11,390,710","435,852","59,302,758.4",262.7316471,734.9607535,2.797381898,267.8072749,855.8525558,3.195777845,1
case,FEB 2022,202205,all_ages_adj,Moderna,"138,410","52,044,998","435,852","59,325,630.55",265.9429442,734.6773999,2.762537664,306.34974,855.6382839,2.793011294,1
case,FEB 2022,202205,all_ages_adj,Pfizer,"245,618","84,484,538","435,852","59,325,630.55",290.7253869,734.6773999,2.527049349,302.7876292,855.6382839,2.82586936,1
case,FEB 2022,202205,all_ages_adj,all_types,"414,672","147,992,526.9","435,852","59,325,630.55",280.1979322,734.6773999,2.621994367,299.2671598,855.6382839,2.859111853,1
case,FEB 2022,202206,5-11,all_types,"10,288","4,416,429","37,016","14,713,063",232.9483843,251.5859546,1.080007296,,,,0
case,FEB 2022,202206,12-17,all_types,"16,709","9,984,481","21,582","6,936,453",167.34971,311.1388486,1.859213551,,,,0
case,FEB 2022,202206,18-29,all_types,"38,802","22,894,358","48,489","12,925,067",169.4828045,375.1547284,2.213526792,,,,1
case,FEB 2022,202206,30-49,all_types,"79,711","42,480,986","71,127","13,827,569",187.6392417,514.3854281,2.74135316,,,,1
case,FEB 2022,202206,50-64,all_types,"54,366","35,354,794","40,150","6,939,901.05",153.7726397,578.5385081,3.762298086,,,,1
case,FEB 2022,202206,65-79,all_types,"37,001","26,014,840.4","22,582","2,315,508.8",142.2303556,975.2500185,6.856834567,,,,1
case,FEB 2022,202206,80+,all_types,"12,846","7,583,782.45","7,837","1,122,516.7",169.3877703,698.1633324,4.121686772,,,,1
case,FEB 2022,202206,all_ages_adj,Janssen,"17,819","11,417,550","248,783","58,761,894.4",156.0667569,423.37471,2.712779572,162.3167267,505.7217064,3.115647517,1
case,FEB 2022,202206,all_ages_adj,Moderna,"83,640","52,162,175","248,783","58,780,078.55",160.3460745,423.2437352,2.639564058,166.0167611,505.6701089,3.045897929,1
case,FEB 2022,202206,all_ages_adj,Pfizer,"147,792","85,078,404","248,783","58,780,078.55",173.7127086,423.2437352,2.436458096,180.0639552,505.6701089,2.808280582,1
case,FEB 2022,202206,all_ages_adj,all_types,"249,723","148,729,670.9","248,783","58,780,078.55",167.9039553,423.2437352,2.520749047,176.9871563,505.6701089,2.857100591,1
case,FEB 2022,202207,5-11,all_types,"6,050","4,680,917","18,821","14,614,121",129.2481794,128.7863978,0.996427171,,,,0
case,FEB 2022,202207,12-17,all_types,"9,441","10,069,939","11,385","6,887,586",93.75429186,165.2973916,1.763091463,,,,0
case,FEB 2022,202207,18-29,all_types,"23,451","23,009,364","29,062","12,826,217",101.9193751,226.5827874,2.22315715,,,,1
case,FEB 2022,202207,30-49,all_types,"45,461","42,623,399","39,978","13,716,163.7",106.6573785,291.4663376,2.732734873,,,,1
case,FEB 2022,202207,50-64,all_types,"31,507","35,421,136","22,874","6,903,890.05",88.94971635,331.3204561,3.724806213,,,,1
case,FEB 2022,202207,65-79,all_types,"22,541","26,036,895.4","13,385","2,305,535.8",86.57330167,580.5591915,6.705984181,,,,1
case,FEB 2022,202207,80+,all_types,"8,237","7,589,218.45","4,881","1,118,597.7",108.5355502,436.3499049,4.020340839,,,,1
case,FEB 2022,202207,all_ages_adj,Janssen,"10,214","11,439,457","140,386","58,355,939.25",89.28745482,240.5684868,2.694314529,75.31037002,291.2194263,3.866923323,1
case,FEB 2022,202207,all_ages_adj,Moderna,"49,783","52,277,616","140,386","58,372,111.25",95.22813741,240.5018373,2.525533354,94.213291,291.2217948,3.091090352,1
case,FEB 2022,202207,all_ages_adj,Pfizer,"86,401","85,642,872","140,386","58,372,111.25",100.8852202,240.5018373,2.383915471,103.8880275,291.2217948,2.803227686,1
case,FEB 2022,202207,all_ages_adj,all_types,"146,688","149,430,868.9","140,386","58,372,111.25",98.16445633,240.5018373,2.44998899,102.3475499,291.2217948,2.845420286,1
case,FEB 2022,202208,5-11,all_types,"3,275","4,913,628","9,394","14,516,407",66.65136229,64.71298304,0.970917635,,,,0
case,FEB 2022,202208,12-17,all_types,"4,665","10,149,017","5,840","6,840,738",45.96504272,85.37090589,1.857300697,,,,0
case,FEB 2022,202208,18-29,all_types,"14,607","23,119,425","17,546","12,740,379",63.18063706,137.7196079,2.17977555,,,,1
case,FEB 2022,202208,30-49,all_types,"27,185","42,756,501","23,624","13,624,920.7",63.58097451,173.3881651,2.727044788,,,,1
case,FEB 2022,202208,50-64,all_types,"19,091","35,481,227","13,547","6,871,595.05",53.80591827,197.1449118,3.664000507,,,,1
case,FEB 2022,202208,65-79,all_types,"14,443","26,057,394.4","8,324","2,297,156.6",55.42764475,362.3610162,6.537550312,,,,1
case,FEB 2022,202208,80+,all_types,"5,574","7,594,145.45","3,300","1,115,398.7",73.39864685,295.858333,4.030841789,,,,1
case,FEB 2022,202208,all_ages_adj,Janssen,"5,881","11,459,384","81,575","57,988,358.05",51.32038511,140.6747884,2.741109369,41.86809805,174.239885,4.161638411,1
case,FEB 2022,202208,all_ages_adj,Moderna,"30,355","52,401,423","81,575","58,006,595.05",57.9278162,140.6305609,2.427686217,60.67317563,174.2440168,2.871846002,1
case,FEB 2022,202208,all_ages_adj,Pfizer,"52,434","86,140,100","81,575","58,006,595.05",60.87060498,140.6305609,2.310319751,62.06874345,174.2440168,2.807274759,1
case,FEB 2022,202208,all_ages_adj,all_types,"88,840","150,071,337.9","81,575","58,006,595.05",59.1985127,140.6305609,2.375575914,60.18524018,174.2440168,2.895128711,1
case,MAR 2022,202209,5-11,all_types,"2,775","5,092,219","6,367","14,439,259",54.49490684,44.09506056,0.809159298,,,,0
case,MAR 2022,202209,12-17,all_types,"3,644","10,213,074","4,119","6,803,367",35.67975714,60.54355145,1.696859965,,,,0
case,MAR 2022,202209,18-29,all_types,"10,872","23,215,663","11,772","12,663,356",46.83045236,92.96113921,1.985057469,,,,1
case,MAR 2022,202209,30-49,all_types,"19,188","42,869,983","15,461","13,547,485.7",44.75859018,114.1244977,2.54977865,,,,1
case,MAR 2022,202209,50-64,all_types,"13,622","35,530,534","9,302","6,844,635.05",38.33885525,135.9020595,3.544760495,,,,1
case,MAR 2022,202209,65-79,all_types,"10,216","26,074,839.4","5,829","2,289,505.6",39.17953182,254.5964509,6.498200439,,,,1
case,MAR 2022,202209,80+,all_types,"3,885","7,598,563.45","2,180","1,112,364.7",51.12808527,195.9788907,3.833096618,,,,1
case,MAR 2022,202209,all_ages_adj,Janssen,"4,233","11,479,353","55,030","57,681,571.05",36.87490053,95.40308802,2.587209366,29.5090501,118.2935927,4.008722486,1
case,MAR 2022,202209,all_ages_adj,Moderna,"21,532","52,501,766","55,030","57,699,973.05",41.01195377,95.37266153,2.325484469,34.81825983,118.2952857,3.397507121,1
case,MAR 2022,202209,all_ages_adj,Pfizer,"38,373","86,543,725","55,030","57,699,973.05",44.33943651,95.37266153,2.150966928,45.49622894,118.2952857,2.600111888,1
case,MAR 2022,202209,all_ages_adj,all_types,"64,202","150,594,875.9","55,030","57,699,973.05",42.63226065,95.37266153,2.237100732,43.98585566,118.2952857,2.689393759,1
case,MAR 2022,202210,5-11,all_types,"2,152","5,231,297","4,610","14,380,264",41.13702587,32.05782592,0.77929372,,,,0
case,MAR 2022,202210,12-17,all_types,"2,629","10,266,637","2,884","6,774,649",25.60721685,42.57047118,1.662440375,,,,0
case,MAR 2022,202210,18-29,all_types,"8,292","23,296,132","8,343","12,602,816",35.59389172,66.19949065,1.85985537,,,,1
case,MAR 2022,202210,30-49,all_types,"14,513","42,962,221","11,039","13,486,944.05",33.78084201,81.84952766,2.422957001,,,,1
case,MAR 2022,202210,50-64,all_types,"9,743","35,570,783","6,454","6,823,648.05",27.39045694,94.58283828,3.453131085,,,,1
case,MAR 2022,202210,65-79,all_types,"7,402","26,089,163.4","3,873","2,283,879.4",28.37193315,169.5798824,5.977029533,,,,1
case,MAR 2022,202210,80+,all_types,"2,741","7,602,225.45","1,500","1,110,146.7",36.0552317,135.1172777,3.747508236,,,,1
case,MAR 2022,202210,all_ages_adj,Janssen,"3,008","11,495,351","38,703","55,262,613.2",26.16710007,70.03469029,2.676440648,22.98967227,83.40093122,3.627756422,1
case,MAR 2022,202210,all_ages_adj,Moderna,"15,736","52,578,715","38,703","57,462,347.2",29.9284606,67.35367051,2.250488972,37.47368146,82.76826,2.20870373,1
case,MAR 2022,202210,all_ages_adj,Pfizer,"28,641","86,874,483","38,703","57,462,347.2",32.96825375,67.35367051,2.042985686,33.98271336,82.76826,2.435598921,1
case,MAR 2022,202210,all_ages_adj,all_types,"47,472","151,018,458.9","38,703","57,462,347.2",31.43456791,67.35367051,2.142662521,32.65987415,82.76826,2.534249202,1
case,MAR 2022,202211,5-11,all_types,"2,094","5,340,283","4,085","14,328,215",39.21140509,28.51018079,0.727088987,,,,0
case,MAR 2022,202211,12-17,all_types,"2,744","10,309,563","2,848","6,747,243",26.6160651,42.20983296,1.585878033,,,,0
case,MAR 2022,202211,18-29,all_types,"7,764","23,363,460","7,080","12,547,584",33.23137926,56.42520504,1.697949538,,,,1
case,MAR 2022,202211,30-49,all_types,"14,360","43,039,961","9,613","13,431,517.05",33.3643425,71.57047089,2.145118576,,,,1
case,MAR 2022,202211,50-64,all_types,"9,647","35,603,787","5,512","6,804,010.05",27.09543229,81.01105024,2.989841585,,,,1
case,MAR 2022,202211,65-79,all_types,"6,682","26,101,367.4","3,437","2,277,758.4",25.60019135,150.8939666,5.894251514,,,,1
case,MAR 2022,202211,80+,all_types,"2,373","7,605,363.45","1,264","1,107,753.7",31.20166466,114.104787,3.657009594,,,,1
case,MAR 2022,202211,all_ages_adj,Janssen,"2,832","11,509,322","33,839","57,224,243.2",24.60614101,59.13402801,2.40322235,19.62548068,72.48041654,3.693179175,1
case,MAR 2022,202211,all_ages_adj,Moderna,"15,050","52,642,343","33,839","57,244,081.2",28.58915303,59.11353504,2.067691022,31.04760876,72.47902638,2.334447942,1
case,MAR 2022,202211,all_ages_adj,Pfizer,"27,711","87,142,752","33,839","57,244,081.2",31.79954657,59.11353504,1.858942703,32.80919571,72.47902638,2.209107076,1
case,MAR 2022,202211,all_ages_adj,all_types,"45,664","151,363,784.9","33,839","57,244,081.2",30.16837881,59.11353504,1.959453486,31.49913346,72.47902638,2.30098477,1
case,MAR 2022,202212,5-11,all_types,"2,396","5,424,392","4,566","14,275,916",44.17084901,31.98393714,0.724096047,,,,0
case,MAR 2022,202212,12-17,all_types,"2,833","10,343,580","2,854","6,714,470",27.38896978,42.50521635,1.55191001,,,,0
case,MAR 2022,202212,18-29,all_types,"10,207","23,418,545","8,533","12,496,221",43.58511598,68.28464381,1.566696389,,,,1
case,MAR 2022,202212,30-49,all_types,"16,483","43,103,423","10,392","13,379,784.05",38.24058242,77.669415,2.031073014,,,,1
case,MAR 2022,202212,50-64,all_types,"10,854","35,630,140","5,682","6,785,060.05",30.4629732,83.7428108,2.749003199,,,,1
case,MAR 2022,202212,65-79,all_types,"7,232","26,111,321.4","3,169","2,272,392.4",27.69679822,139.4565481,5.03511442,,,,1
case,MAR 2022,202212,80+,all_types,"2,318","7,607,886.45","1,064","1,105,501.7",30.46838324,96.24589451,3.158877639,,,,1
case,MAR 2022,202212,all_ages_adj,Janssen,"3,101","11,520,811","36,260","57,009,863.2",26.91650787,63.60302931,2.362974781,21.69558041,75.58894277,3.484071011,1
case,MAR 2022,202212,all_ages_adj,Moderna,"16,910","52,694,551","36,260","57,029,345.2",32.09060459,63.58130165,1.98130582,49.51967257,75.59002233,1.526464502,1
case,MAR 2022,202212,all_ages_adj,Pfizer,"32,219","87,354,893","36,260","57,029,345.2",36.88287959,63.58130165,1.723870326,38.24894622,75.59002233,1.97626418,1
case,MAR 2022,202212,all_ages_adj,all_types,"52,323","151,639,287.9","36,260","57,029,345.2",34.50491013,63.58130165,1.842674025,36.22596064,75.59002233,2.086625751,1
case,MAR 2022,202213,5-11,all_types,"2,406","5,494,404","4,006","14,227,317",43.79000889,28.15710088,0.643002858,,,,0
case,MAR 2022,202213,12-17,all_types,"2,921","10,373,019","2,835","6,697,467",28.15959365,42.32943589,1.503197681,,,,0
case,MAR 2022,202213,18-29,all_types,"11,558","23,467,634","10,487","12,452,163",49.25081071,84.21830007,1.709988097,,,,1
case,MAR 2022,202213,30-49,all_types,"19,330","43,158,444","12,434","13,336,863.05",44.78845438,93.23031925,2.081570363,,,,1
case,MAR 2022,202213,50-64,all_types,"13,022","35,653,554","6,365","6,765,114.05",36.52370813,94.08562743,2.576015204,,,,1
case,MAR 2022,202213,65-79,all_types,"8,265","26,120,240.4","3,395","2,260,150.4",31.64212838,150.2112426,4.747191491,,,,1
case,MAR 2022,202213,80+,all_types,"2,578","7,610,504.45","1,197","1,101,239.7",33.87423287,108.6956818,3.20880128,,,,1
case,MAR 2022,202213,all_ages_adj,Janssen,"3,560","11,531,100","40,719","54,669,590.2",30.87303033,74.48199237,2.41252613,24.78950562,86.74089155,3.499097274,1
case,MAR 2022,202213,all_ages_adj,Moderna,"19,575","52,741,907","40,719","56,840,314.2",37.11469894,71.63753504,1.930166136,37.17468036,86.19185229,2.318563373,1
case,MAR 2022,202213,all_ages_adj,Pfizer,"36,857","87,537,232","40,719","56,840,314.2",42.10436994,71.63753504,1.701427551,43.44978665,86.19185229,1.983711749,1
case,MAR 2022,202213,all_ages_adj,all_types,"60,080","151,877,799.9","40,719","56,840,314.2",39.55811847,71.63753504,1.810943943,40.87350132,86.19185229,2.108746486,1
case,APR 2022,202214,5-11,all_types,"3,164","5,555,821","4,987","14,200,330",56.94927896,35.11890217,0.61666983,,,,0
case,APR 2022,202214,12-17,all_types,"3,775","10,398,699","3,594","6,679,763",36.30261824,53.80430414,1.482105334,,,,0
case,APR 2022,202214,18-29,all_types,"15,002","23,508,508","13,114","12,409,638",63.81519406,105.6759271,1.655968122,,,,1
case,APR 2022,202214,30-49,all_types,"25,407","43,204,176","15,252","13,295,609.05",58.80681534,114.7145644,1.950701865,,,,1
case,APR 2022,202214,50-64,all_types,"17,612","35,674,472","8,070","6,740,816.05",49.36863537,119.7184427,2.424989911,,,,1
case,APR 2022,202214,65-79,all_types,"11,098","26,128,974.4","4,163","2,241,236.4",42.47392121,185.7456893,4.373170265,,,,1
case,APR 2022,202214,80+,all_types,"3,521","7,613,619.45","1,399","1,093,118.7",46.24607289,127.9824414,2.767422906,,,,1
case,APR 2022,202214,all_ages_adj,Janssen,"4,362","11,541,440","50,579","56,640,998.2",37.79424405,89.29750818,2.362727723,31.35383547,107.1334727,3.416917614,1
case,APR 2022,202214,all_ages_adj,Moderna,"25,991","52,782,163","50,579","56,660,511.2",49.24201382,89.2667555,1.812816913,48.25343467,107.1399796,2.220359656,1
case,APR 2022,202214,all_ages_adj,Pfizer,"49,151","87,696,276","50,579","56,660,511.2",56.0468497,89.2667555,1.592716736,57.61416383,107.1399796,1.859611812,1
case,APR 2022,202214,all_ages_adj,all_types,"79,579","152,084,269.9","50,579","56,660,511.2",52.32559559,89.2667555,1.70598642,53.78182812,107.1399796,1.992122308,1
case,APR 2022,202215,5-11,all_types,"4,013","5,605,412","5,728","14,176,969",71.59152619,40.40355876,0.564362305,,,,0
case,APR 2022,202215,12-17,all_types,"4,682","10,419,399","3,940","6,666,490",44.93541326,59.10156619,1.315255873,,,,0
case,APR 2022,202215,18-29,all_types,"19,315","23,544,542","16,157","12,365,638",82.03599798,130.6604641,1.59272109,,,,1
case,APR 2022,202215,30-49,all_types,"33,575","43,244,378","19,378","13,252,545.05",77.64015013,146.2209706,1.883316433,,,,1
case,APR 2022,202215,50-64,all_types,"24,125","35,699,013","10,261","6,714,681.05",67.57889917,152.8144066,2.261273984,,,,1
case,APR 2022,202215,65-79,all_types,"15,292","26,148,394.4","5,525","2,222,510.85",58.48160222,248.5927122,4.250784909,,,,1
case,APR 2022,202215,80+,all_types,"4,820","7,619,490.45","1,905","1,084,480.7",63.2588233,175.6601109,2.776847588,,,,1
case,APR 2022,202215,all_ages_adj,Janssen,"5,806","11,551,083","62,894","56,463,693.65",50.26368523,111.3883913,2.216080869,41.00991737,136.1705511,3.320429784,1
case,APR 2022,202215,all_ages_adj,Moderna,"34,822","52,826,838","62,894","56,483,314.65",65.91725214,111.3496975,1.689234516,56.53362203,136.1806839,2.408844136,1
case,APR 2022,202215,all_ages_adj,Pfizer,"65,041","87,841,408","62,894","56,483,314.65",74.04366742,111.3496975,1.503838226,75.77883189,136.1806839,1.797080801,1
case,APR 2022,202215,all_ages_adj,all_types,"105,822","152,280,628.9","62,894","56,483,314.65",69.4914388,111.3496975,1.602351303,70.65748989,136.1806839,1.927335434,1
case,APR 2022,202216,5-11,all_types,"4,362","5,643,902","7,382","14,147,309",77.28695502,52.17953464,0.675140257,,,,0
case,APR 2022,202216,12-17,all_types,"4,915","10,436,540","4,812","6,647,814",47.09415189,72.38469668,1.53702092,,,,0
case,APR 2022,202216,18-29,all_types,"22,166","23,576,150","19,285","12,330,422",94.01874352,156.4017841,1.663517064,,,,1
case,APR 2022,202216,30-49,all_types,"40,226","43,279,365","24,325","13,217,451.05",92.9449866,184.0369971,1.980063732,,,,1
case,APR 2022,202216,50-64,all_types,"28,608","35,739,719","12,766","6,692,276.05",80.04539711,190.7572238,2.383112967,,,,1
case,APR 2022,202216,65-79,all_types,"19,123","26,214,026.4","6,760","2,206,103.85",72.94949547,306.4225648,4.200475451,,,,1
case,APR 2022,202216,80+,all_types,"6,803","7,638,894.45","2,530","1,076,301.7",89.05738971,235.0642018,2.639468803,,,,1
case,APR 2022,202216,all_ages_adj,Janssen,"7,071","11,559,693","77,860","56,297,901.65",61.16944455,138.3000036,2.260932801,50.81244623,169.566257,3.337100841,1
case,APR 2022,202216,all_ages_adj,Moderna,"42,250","52,906,281","77,860","56,317,677.65",79.85819302,138.2514394,1.731211717,78.75303927,169.5769872,2.153275465,1
